user_id,has_children,group_age,avg_scaled_room_price,f_discount_per,f_discount_ratio,packages_per_session,flights_ratio,cancellations_ratio,hotels_ratio,avg_scaled_session_in_seconds,return_ratio,avg_scaled_distance_km,avg_scaled_nights,scaled_bags_per_flight,scaled_price_per_km,scaled_clicks_per_session,free_hotel_meal,free_checked_bag,no_cancellation_fee,exclusive_discounts,1_night_free_hotel_with_flight,free_hotel_meal_ranking,free_checked_bag_ranking,no_cancellation_fee_ranking,exclusive_discounts_ranking,1_night_free_hotel_with_flight_ranking,segmentation
160754,True,41-55,0.5,,0.1,0.2,0.3,0.1,0.2,0.1458847736625514,1.0,0.4362823781197872,0.0,0.6472663139329805,0.0,0.1492146596858638,0.625,0.656070070097662,0.12960064199952923,0.31622776601683794,0.31622776601683794,4537,5951,235,3459,3451,Free checked bag
164522,False,41-55,0.5482233502538071,0.05,0.3,0.2,0.3,0.1,0.2,0.2105624142661179,1.0,0.1690114247946369,1.0,0.1763668430335097,0.051719562994923,0.2408376963350785,0.5,0.310058994764706,0.17180472563948415,0.24229401322472816,0.3311263656834977,4178,3961,761,1799,3725,Free hotel meal
167852,False,17-25,,0.1,0.23,0.0,0.0,0.0,0.0,0.1627097182652738,,,,,,0.0916230366492146,0.0,0.0,0.12209815100894265,0.15165750888103102,0.0,460,604,183,481,767,1 night free hotel with flight
171470,False,17-25,,0.1,0.33,0.22,0.44,0.22,0.22,0.0946502057613168,1.0,,,0.0881834215167548,,0.1099476439790575,0.0,0.29695693545824925,0.1317983753719008,0.1816590212458495,0.22,436,3681,257,762,1875,Free checked bag
174997,False,26-40,0.2411167512690355,,0.11,0.33,0.44,0.11,0.33,0.1929583904892546,1.0,0.4834529317344915,0.0,0.0881834215167548,0.0849307895348013,0.2853403141361256,0.125,0.3493389800182242,0.18228033974298313,0.31726583987434237,0.28207893916203974,1390,4645,953,3466,2848,Free checked bag
175032,False,26-40,0.3267766497461928,0.3,0.07,0.21,0.21,0.0,0.29,0.1895943562610229,0.67,0.1613319485097409,0.0,0.1181657848324514,0.0760293851388842,0.1099476439790575,0.125,0.23375575319735398,0.1443795441973188,0.26871535564767074,0.2619601046852373,1389,2087,353,2362,2506,1 night free hotel with flight
181157,False,41-55,0.3106598984771573,0.175,0.3,0.5,0.5,0.1,0.5,0.2701646090534979,1.0,0.1128631227772007,0.0,0.1763668430335097,0.0850333696780828,0.3952879581151832,0.25,0.2710127155479283,0.22021522784853106,0.3635143164478218,0.39411920688870095,2855,3043,1799,4345,4745,1 night free hotel with flight
182191,True,17-25,,,0.11,0.11,0.22,0.11,0.11,0.154320987654321,1.0,0.156075913511472,,0.1763668430335097,0.0966340133927878,0.1727748691099476,0.875,0.30193788519602793,0.1431416714021471,0.31523048476756393,0.11,5833,3798,345,3421,926,Free hotel meal
187212,True,41-55,0.1738578680203045,0.2249999999999999,0.17,0.25,0.25,0.0,0.25,0.2376543209876543,1.0,0.2311081736065212,0.0,0.1181657848324514,0.0473585516549827,0.2172774869109947,0.625,0.3011403954838847,0.2272376148830479,0.33152806913327026,0.20848133490813062,4529,3785,1967,3769,1721,Free hotel meal
189676,True,26-40,0.4149746192893401,0.175,0.3,0.2,0.3,0.1,0.3,0.17119341563786,1.0,0.0982280552670506,0.5,0.1181657848324514,0.1337908577996867,0.2015706806282722,0.6123724356957945,0.22641703379808606,0.1511140364966321,0.35693901608395917,0.2880883959097763,4234,1890,445,4186,2948,Free hotel meal
190866,False,26-40,0.294733502538071,,0.08,0.67,0.67,0.08,0.67,0.3118998628257887,1.0,0.2470336449186416,0.0,0.0440917107583774,0.1108035506528943,0.3612565445026178,0.125,0.22166868862602276,0.20811671622197586,0.2667127967454289,0.4443775947327988,1385,1764,1510,2342,5376,1 night free hotel with flight
195192,False,26-40,0.4653130287648054,0.1,0.08,0.31,0.31,0.0,0.31,0.2705761316872427,1.0,0.1169625153432159,0.0,0.0440917107583774,0.0766759730251669,0.2356020942408376,0.125,0.17276982091404294,0.2524842634246718,0.19475175261398223,0.37979868208972195,1384,1003,2658,1013,4524,1 night free hotel with flight
204943,False,41-55,0.3990411731528482,0.15,0.27,0.82,0.91,0.09,0.82,0.3146277590722035,1.0,0.1794542536115569,0.0,0.1763668430335097,0.0691228327026663,0.4162303664921465,0.25,0.31631775233015436,0.22757493950815824,0.335312029096886,0.5720260151298501,2857,4076,1981,3845,5939,1 night free hotel with flight
204997,False,26-40,0.4548223350253807,0.25,0.33,0.56,0.67,0.22,0.56,0.2416225749559082,1.0,0.1187092814653951,0.0,0.146384479717813,0.0849298617712612,0.513089005235602,0.125,0.25901598667482784,0.30101233952662027,0.4226388771729949,0.5046786181464529,1383,2731,3853,4901,5765,1 night free hotel with flight
205044,True,26-40,0.4458544839255499,0.05,0.17,0.5,0.5,0.08,0.5,0.2123082678638234,1.0,0.2680892581751801,0.0,0.2645502645502645,0.0855545260614868,0.2120418848167539,0.75,0.4139321930173176,0.15328259705796798,0.19808834040910275,0.4721517149844687,5269,5270,470,1045,5587,1 night free hotel with flight
206011,True,26-40,0.2106598984771573,0.05,0.17,0.42,0.5,0.08,0.42,0.2626886145404664,1.0,0.1340918389827841,0.0,0.0881834215167548,0.0706482270519057,0.2827225130890052,0.75,0.2278224042721554,0.1811189436341673,0.19915888483579033,0.29745110078869447,5295,1926,930,1047,3107,Free hotel meal
216796,False,17-25,0.498730964467005,0.1666666666666666,0.5,0.4,0.4,0.2,0.4,0.1862139917695473,1.0,0.4774336700972523,0.5,0.1763668430335097,0.0887853412525576,0.4136125654450261,0.0,0.4383052388019797,0.24881621342625734,0.4234607384578759,0.446645704990882,487,5413,2567,4904,5401,Free checked bag
217114,True,17-25,,0.05,0.18,0.09,0.18,0.09,0.09,0.1275720164609053,1.0,,,0.1763668430335097,,0.094240837696335,0.875,0.41996052556580804,0.10266262292437786,0.09486832980505137,0.09,5828,5301,87,241,884,Free hotel meal
217136,True,26-40,0.5571065989847716,0.175,0.3,0.2,0.3,0.1,0.3,0.1897119341563786,1.0,0.290529695024077,0.0,0.2345679012345679,0.0493942891177074,0.2356020942408376,0.75,0.40846329533946546,0.16472439941036576,0.368174105896153,0.33379832204035165,5294,5226,633,4416,3773,Free hotel meal
220725,False,26-40,0.2741116751269035,0.15,0.23,0.38,0.54,0.15,0.38,0.1428326474622771,1.0,0.2837989128235563,0.0,0.0246913580246913,0.0479126597925539,0.1047120418848167,0.125,0.19136032566308964,0.13090968902236472,0.32025699809272073,0.32274205884610596,1381,1190,248,3479,3571,1 night free hotel with flight
224996,True,41-55,0.5431472081218274,,0.1,0.2,0.4,0.1,0.2,0.1786008230452674,1.0,0.2332640921537154,0.0,0.0881834215167548,0.051322465145751,0.2172774869109947,0.625,0.27399645582604737,0.15714457586112413,0.30800609326022255,0.32958980813181327,4532,3130,529,3123,3701,Free hotel meal
226367,False,41-55,0.598984771573604,0.05,0.11,0.33,0.44,0.0,0.33,0.2112482853223594,1.0,0.3350014162968558,0.0,0.1763668430335097,0.020166070055275,0.2801047120418848,0.25,0.38948242146452244,0.2432522150558169,0.17532279594579236,0.44459529306920165,2860,5071,2397,664,5378,1 night free hotel with flight
228195,True,26-40,,0.2,0.18,0.09,0.18,0.09,0.09,0.192798353909465,1.0,0.1637239165329052,,0.3527336860670194,0.1102752063158293,0.1780104712041884,0.75,0.3865328010934493,0.14563434055346022,0.31757969792571766,0.09,5281,5046,378,3468,883,Free hotel meal
228872,False,26-40,0.1795685279187817,0.325,0.18,0.27,0.27,0.0,0.36,0.2606995884773662,1.0,0.1459415226764863,0.0,0.1763668430335097,0.0604303016249099,0.2801047120418848,0.125,0.29525591360710435,0.27022802067863083,0.380214162184942,0.2201896967118831,1401,3650,3119,4571,1876,Exclusive discounts
229009,False,17-25,0.3362944162436548,0.3,0.3,0.4,0.6,0.2,0.4,0.2872942386831275,1.0,0.2469549617599848,0.0,0.0299823633156966,0.1020789235127894,0.369109947643979,0.0,0.19490719569149162,0.2768030603677478,0.4323414668548092,0.366766637655965,489,1247,3277,4935,4330,Exclusive discounts
229108,False,17-25,,0.2,0.33,0.11,0.33,0.11,0.11,0.2208504801097393,1.0,0.1940011959840115,,0.0,0.0489906358752867,0.3507853403141361,0.0,0.4404556685797238,0.20425725419396418,0.3974137687921744,0.11,473,5429,1413,4736,935,Free checked bag
229330,False,41-55,0.4035532994923857,,0.0,0.45,0.45,0.0,0.45,0.2203516647961092,1.0,0.1441034840902653,0.0,0.0352733686067019,0.0804509964709364,0.2198952879581151,0.25,0.17193876619425802,0.22012335810265682,0.9195490035290637,0.42614432387581275,2861,992,1795,5138,5172,1 night free hotel with flight
232647,False,17-25,0.5516074450084602,0.175,0.3,0.2,0.3,0.1,0.3,0.2000457247370827,1.0,0.1339816825606647,0.0,0.1763668430335097,0.3427492343711388,0.2094240837696335,0.0,0.2869596206248825,0.16120752095730564,0.3255593215021934,0.3321467883356575,491,3446,578,3555,3740,1 night free hotel with flight
249521,True,55+,0.3878172588832487,0.2,0.09,0.36,0.36,0.0,0.45,0.2331275720164609,1.0,0.3067462940232272,0.0,0.1763668430335097,0.0197671699535931,0.2382198952879581,0.5,0.3782091996561574,0.23565997919565643,0.2603358133230123,0.3736498537373854,4168,4977,2202,2005,4426,Free checked bag
252835,True,26-40,0.2956852791878172,0.3,0.14,0.57,0.71,0.07,0.57,0.2868655692729767,0.9,0.1465017467661221,0.0,0.1410934744268077,0.0510972848044804,0.2172774869109947,0.75,0.2649704318012113,0.16340439438750473,0.3415783423255905,0.4105369765770871,5195,2896,621,3891,4974,Free hotel meal
258451,False,17-25,0.511844331641286,0.15,0.25,0.08,0.08,0.08,0.25,0.134156378600823,0.0,,0.6666666666666666,,,0.0706806282722513,0.0,0.0,0.09120120396429275,0.19364916731037085,0.20235500125102635,411,571,52,1004,1633,1 night free hotel with flight
264470,True,41-55,0.4644670050761421,0.1,0.18,0.18,0.18,0.0,0.18,0.1820052375607931,1.0,0.224105372486073,0.0,0.0881834215167548,0.0520184184420627,0.1570680628272251,0.625,0.27036246939823344,0.16907752685700922,0.2574487582986266,0.28914366829260774,4535,3027,713,1961,2970,Free hotel meal
276512,True,41-55,0.2106598984771573,0.1166666666666666,0.25,0.08,0.08,0.0,0.08,0.2153635116598079,1.0,0.2257577188178642,0.0,0.1763668430335097,0.0461640601556537,0.1832460732984293,0.625,0.3414704941708684,0.19865678403573409,0.3030075804474227,0.12981830332496488,4518,4530,1277,3064,989,Free checked bag
281952,False,26-40,0.3661167512690355,,0.0,0.36,0.45,0.0,0.36,0.3077066965955854,1.0,0.141747710320083,0.0,0.1410934744268077,0.1539838066955804,0.3560209424083769,0.125,0.27144030012369574,0.3309834257290368,0.8460161933044196,0.3630454936462547,1426,3058,4467,5043,4274,Exclusive discounts
283325,False,41-55,0.3293147208121827,0.1125,0.31,0.31,0.31,0.0,0.38,0.2287116176005064,1.0,0.1941270890378623,0.0,0.0881834215167548,0.0473467790358015,0.1780104712041884,0.25,0.25772568103327137,0.20177478241578725,0.3214768361228647,0.31951144494646294,2845,2699,1357,3489,3509,1 night free hotel with flight
290123,False,26-40,0.565989847715736,,0.0,0.54,0.62,0.0,0.54,0.3081671415004748,0.88,0.2277877443112076,0.0,0.1552028218694885,0.0774322710488834,0.2827225130890052,0.125,0.3145122361891783,0.29517077886618337,0.9225677289511166,0.5528422177859588,1424,4045,3732,5158,5898,1 night free hotel with flight
297546,False,41-55,0.2668600435097897,0.1,0.08,0.42,0.5,0.0,0.58,0.3660836762688614,0.83,0.1829383438768765,0.1428571428571428,0.1181657848324514,0.0600803829756612,0.3979057591623036,0.18898223650461357,0.26179309837752623,0.38166320640413887,0.19591163704162634,0.3347853316292571,1885,2813,5248,1026,3785,No cancellation fee
298253,True,41-55,0.1192893401015228,0.3,0.25,0.08,0.25,0.0,0.08,0.2001028806584362,1.0,0.2840462027507632,0.0,0.1181657848324514,0.0506332406171829,0.1596858638743455,0.625,0.3225721809525341,0.17875570301863783,0.41447508405689165,0.09768903320292316,4517,4204,882,4861,897,Exclusive discounts
299476,False,26-40,0.2335025380710659,0.2,0.23,0.31,0.31,0.08,0.31,0.2753772290809327,1.0,0.3863185723727693,0.0,0.0440917107583774,0.028118758641424,0.2722513089005235,0.125,0.2572966780509513,0.18168929078343973,0.35491444636099434,0.2690460681779803,1423,2685,941,4175,2636,Exclusive discounts
306165,False,17-25,,0.1,0.09,0.0,0.0,0.0,0.0,0.1926674148896371,,,,,,0.175392670157068,0.0,0.0,0.18382723505986018,0.09486832980505137,0.0,344,579,987,242,690,No cancellation fee
306819,True,55+,0.7148900169204737,0.1,0.27,0.27,0.27,0.09,0.27,0.1460905349794238,1.0,0.0447235073804802,0.0,0.0582010582010582,0.0522189034544964,0.1256544502617801,0.5,0.1375589689723258,0.11821724146889254,0.2946844835231859,0.4393407613328496,4167,856,156,2948,5316,1 night free hotel with flight
312488,False,26-40,0.4170896785109983,0.25,0.09,0.27,0.27,0.0,0.27,0.1962214739992518,1.0,0.3164007175904069,0.0,0.1763668430335097,0.0506870058988041,0.1806282722513089,0.125,0.38213615865458156,0.18826350104863657,0.27745804031767485,0.33558041241700853,1421,5009,1072,2495,3807,Free checked bag
313724,False,41-55,0.465736040609137,0.1,0.2,0.7,0.7,0.1,0.8,0.2860082304526748,1.0,0.1776171142614349,0.0,0.1252204585537918,0.0573344975242802,0.4293193717277486,0.25,0.2812246380862659,0.23070287429852104,0.26615167471244283,0.5709774325018423,2835,3319,2060,2331,5936,1 night free hotel with flight
316527,True,41-55,0.4949238578680203,0.175,0.18,0.36,0.36,0.0,0.36,0.2628133183688739,1.0,0.1815220470210556,0.0,0.0440917107583774,0.0653569616979079,0.2827225130890052,0.625,0.2000301420697247,0.27258620992726107,0.30878209521821337,0.4221049500213037,4516,1338,3176,3144,5119,1 night free hotel with flight
317688,True,26-40,0.1700507614213197,0.2499999999999999,0.17,0.42,0.5,0.0,0.42,0.2340534979423868,1.0,0.1443993327668145,0.0,0.0881834215167548,0.0657173776897645,0.2120418848167539,0.75,0.2335163949263516,0.22277599702763745,0.34115813664561473,0.2672476750075747,5180,2076,1852,3886,2605,Free hotel meal
322867,False,41-55,0.3527918781725888,0.125,0.18,0.18,0.18,0.0,0.27,0.1939768050879162,1.0,0.2008308941554149,0.0,0.0881834215167548,0.0489684367996119,0.1780104712041884,0.25,0.2606588585459154,0.18582223353620247,0.2776253695217611,0.25199709933065895,2829,2777,1015,2501,2362,Free hotel meal
324191,False,26-40,0.2550761421319796,0.1166666666666666,0.27,0.36,0.36,0.0,0.36,0.1697530864197531,1.0,0.1827495042961004,0.0,0.0881834215167548,0.0465738103201573,0.1413612565445026,0.125,0.2525889713939977,0.15490806821661626,0.31083688187134617,0.30303037994153764,1417,2561,497,3279,3217,Exclusive discounts
328590,False,55+,0.3536379018612521,0.1,0.18,0.36,0.55,0.09,0.36,0.2425925925925925,1.0,0.3254492808359298,0.0,0.0299823633156966,0.0656331020146191,0.2984293193717277,0.375,0.2136894393195395,0.18677575956190834,0.2562103382184217,0.3568047710864455,3981,1591,1041,1956,4160,1 night free hotel with flight
330764,False,26-40,0.273477157360406,0.125,0.27,0.18,0.27,0.09,0.45,0.2160493827160494,1.0,0.0659994334812576,0.0,0.1763668430335097,0.1260995866959565,0.2460732984293193,0.125,0.22663086145734757,0.1685078005419405,0.30896686576846216,0.2218690792446597,1427,1900,700,3153,1911,Exclusive discounts
330893,True,41-55,0.3071065989847715,,0.0,0.27,0.27,0.0,0.27,0.2384960718294051,1.0,0.1496868410285462,0.0,0.1181657848324514,0.0509294874588943,0.2460732984293193,0.625,0.2605504268544509,0.2422550619852918,0.9490705125411057,0.28795621494575924,4498,2775,2375,5585,2942,Exclusive discounts
331039,True,41-55,0.5093062605752962,0.1,0.18,0.27,0.27,0.09,0.27,0.3108866442199776,1.0,0.2198722185503414,0.0,0.3527336860670194,0.2082123418735874,0.3167539267015706,0.625,0.4264542351423688,0.20694528086375677,0.2424527294903831,0.37082703563161357,4499,5354,1462,1805,4376,Free checked bag
334787,False,41-55,0.4299492385786802,0.0666666666666666,0.27,0.45,0.45,0.0,0.45,0.2755331088664423,1.0,0.1415163818336323,0.0,0.1763668430335097,0.0755061880716608,0.306282722513089,0.25,0.2922410497105801,0.2905013437595587,0.25530471641453373,0.4398603839406387,2833,3583,3610,1951,5322,1 night free hotel with flight
337227,False,26-40,0.0761421319796954,,0.0,0.1,0.1,0.0,0.1,0.1767489711934156,1.0,0.0100084977811349,0.0,0.1763668430335097,0.1092470123317513,0.1806282722513089,0.125,0.12085425516420206,0.17867809403747015,0.8907529876682487,0.0872594590744725,1416,829,879,5072,880,Exclusive discounts
338086,True,26-40,0.3496192893401015,0.3,0.08,0.33,0.33,0.0,0.33,0.252914951989026,1.0,0.2188178642243414,0.0,0.1322751322751322,0.1101145265138625,0.2356020942408376,0.75,0.30703436940607415,0.24410508465297365,0.27744812000370045,0.33966802246051,5233,3890,2426,2494,3871,Free hotel meal
340166,True,41-55,0.5583756345177664,0.225,0.18,0.0,0.0,0.0,0.09,0.1404788627010849,,,0.0,,,0.094240837696335,0.625,0.0,0.11506018294605076,0.20124611797498107,0.0,4501,618,134,1050,630,Free hotel meal
343928,False,55+,0.3688663282571912,0.2999999999999999,0.2,0.3,0.4,0.0,0.3,0.2444444444444444,1.0,0.124854436156485,0.0,0.0881834215167548,0.0662917554267611,0.2984293193717277,0.375,0.22246599739167605,0.27009144595813406,0.38263745679697303,0.33265582585783365,3938,1798,3115,4590,3753,Exclusive discounts
347778,False,41-55,0.4035532994923857,0.1333333333333333,0.23,0.54,0.62,0.0,0.62,0.3515352959797404,1.0,0.2813355679350391,0.0,0.1322751322751322,0.0757202003527013,0.337696335078534,0.25,0.33386248017552306,0.3445463410096036,0.30489947604550066,0.46681771787913995,2836,4415,4712,3079,5536,1 night free hotel with flight
348817,False,26-40,0.3954314720812182,0.05,0.1,0.4,0.4,0.0,0.6,0.276954732510288,1.0,0.2255924841846851,0.0,0.1763668430335097,0.0521003089745761,0.3560209424083769,0.125,0.3413871651294145,0.3140090522146976,0.16797479845809477,0.3977091761984972,1411,4527,4155,567,4797,1 night free hotel with flight
348863,False,55+,,,0.0,0.0,0.0,0.0,0.0,0.1644219977553311,,,,,,0.1335078534031413,0.375,0.0,0.14816081793973188,0.0,0.0,3937,648,418,167,668,Free hotel meal
349132,False,41-55,0.4725888324873096,0.175,0.18,0.27,0.27,0.0,0.45,0.2313879536101758,1.0,0.1599785981808453,0.0,0.1181657848324514,0.0678747743123225,0.2356020942408376,0.25,0.2663899748947248,0.2334855165800637,0.3085045722880126,0.3572100009400263,2843,2921,2150,3136,4167,1 night free hotel with flight
350648,False,17-25,0.4348561759729272,0.175,0.33,0.33,0.33,0.11,0.33,0.2736625514403292,1.0,0.1147200453214993,0.0,0.0,0.0447175415384585,0.3952879581151832,0.0,0.33870347698466174,0.22830068457220207,0.3806810546810046,0.37881728850603685,392,4497,2000,4575,4508,Exclusive discounts
353271,True,26-40,0.2728426395939086,0.15,0.1,0.2,0.2,0.0,0.2,0.1740740740740741,1.0,0.1094325370597677,0.0,0.0,0.3937483933286754,0.1727748691099476,0.75,0.3308058903039178,0.17342325496767577,0.20872832461719065,0.23359907516679454,5214,4366,798,1068,2076,Free hotel meal
353694,True,26-40,0.2724196277495769,0.075,0.44,0.33,0.33,0.0,0.33,0.2000457247370827,0.67,0.1244924936266641,0.0,0.1181657848324514,0.227905562872802,0.2591623036649214,0.75,0.21440582042240558,0.22769345809921968,0.2942578931125651,0.299830747518263,5210,1606,1983,2939,3155,Free hotel meal
354050,False,41-55,0.298477157360406,0.05,0.09,0.55,0.55,0.0,0.55,0.3034044145155256,0.83,0.1683347496301891,0.0,0.0299823633156966,0.0535134628465083,0.3481675392670157,0.25,0.1612027986766119,0.32501625867734707,0.1620972516859241,0.40516963922315713,2837,934,4363,544,4910,1 night free hotel with flight
354260,False,41-55,0.6167512690355329,0.15,0.22,0.11,0.33,0.0,0.11,0.2238225880201188,1.0,0.2398577408491486,0.0,0.1763668430335097,0.0521222796539187,0.3036649214659685,0.25,0.34843643367782473,0.26070494551012874,0.31508090563595825,0.26046619664345816,2838,4633,2890,3412,2481,Free checked bag
354311,False,41-55,0.2030456852791878,0.125,0.18,0.09,0.18,0.0,0.09,0.1584362139917695,1.0,0.3040789349447644,0.0,0.0881834215167548,0.0466103445520267,0.1204188481675392,0.25,0.2993122054249234,0.13812569057534027,0.27785463842555364,0.13518177271779988,2839,3741,298,2503,1071,Free checked bag
354950,False,41-55,0.315989847715736,,0.0,0.22,0.22,0.0,0.22,0.2046181984453589,1.0,0.2450193560570295,0.0,0.1763668430335097,0.0732536987106498,0.2617801047120418,0.25,0.3509181073979204,0.23144107979141343,0.9267463012893502,0.2636622204591737,2840,4663,2082,5183,2545,Exclusive discounts
356046,False,26-40,0.3972081218274111,0.15,0.2,0.4,0.4,0.0,0.4,0.224074074074074,1.0,0.173425549995279,0.0,0.0440917107583774,0.0599101068941255,0.2591623036649214,0.125,0.1970107889038663,0.24098040009225077,0.3043898823522197,0.39860161656842846,1405,1280,2335,3073,4818,1 night free hotel with flight
357737,True,41-55,0.3578680203045685,,0.08,0.67,0.67,0.08,0.75,0.2439206883651327,1.0,0.1994736096685865,0.0,0.0440917107583774,0.0486505316602902,0.2643979057591623,0.625,0.2064179523174415,0.17279541380778168,0.27587670700364825,0.48966475634260315,4503,1447,781,2474,5685,1 night free hotel with flight
359072,True,41-55,0.2965313028764805,0.2,0.23,0.46,0.46,0.08,0.46,0.304900860456416,1.0,0.1287099109306644,0.0,0.0582010582010582,0.0818507420523498,0.2748691099476439,0.625,0.1956655149674748,0.18856374329302983,0.34824939697691826,0.3693296621220411,4504,1259,1082,4077,4359,Free hotel meal
359080,False,41-55,0.7633248730964467,0.1,0.09,0.27,0.55,0.0,0.36,0.2895622895622896,1.0,0.227570578793315,0.0,0.1181657848324514,0.0521122821695725,0.3219895287958115,0.25,0.2995959599641877,0.3053457469381192,0.20433047055124898,0.4539798626988213,2842,3748,3974,1059,5461,1 night free hotel with flight
359653,False,55+,0.4020304568527918,0.25,0.09,0.45,0.45,0.0,0.45,0.2751589973812195,1.0,0.1996034368803701,0.0,0.1410934744268077,0.0529705783303462,0.306282722513089,0.375,0.30424607275378557,0.29030405929282466,0.2772353865832483,0.4253395180132647,3935,3844,3608,2491,5160,1 night free hotel with flight
361459,True,41-55,0.3756345177664974,0.2,0.08,0.08,0.08,0.0,0.08,0.1051097393689986,1.0,0.2252856198659238,0.0,0.1763668430335097,0.0460362741870423,0.0235602094240837,0.625,0.3412323031796745,0.04976351547112063,0.2480565016782207,0.1733515544242964,4505,4525,5,1843,1317,Free checked bag
361759,False,41-55,0.1590524534686971,0.1625,0.33,0.25,0.42,0.0,0.25,0.2146776406035665,1.0,0.3133792842979888,0.0,0.1410934744268077,0.0732037695278072,0.1832460732984293,0.25,0.35361097644221345,0.1983401993181791,0.36766350349363125,0.1994069040108047,2864,4696,1275,4411,1584,Free checked bag
363535,False,26-40,0.4091370558375634,0.1833333333333333,0.36,0.45,0.45,0.09,0.45,0.1815272062185642,0.8,0.149825323387782,0.0,0.1058201058201058,0.0529534303483583,0.1596858638743455,0.125,0.2332103392673336,0.13766289607386892,0.3968610011457938,0.42908236403621103,1349,2062,296,4725,5200,1 night free hotel with flight
