user_id,free_hotel_meal,free_checked_bag,no_cancellation_fee,exclusive_discounts,1_night_free_hotel_with_flight,segmentation
357737,0.625,0.2064179523174415,0.17279541380778168,0.27587670700364825,0.48966475634260315,1 night free hotel with flight
359072,0.625,0.1956655149674748,0.18856374329302983,0.34824939697691826,0.3693296621220411,Free hotel meal
359080,0.25,0.2995959599641877,0.3053457469381192,0.20433047055124898,0.4539798626988213,1 night free hotel with flight
359653,0.375,0.30424607275378557,0.29030405929282466,0.2772353865832483,0.4253395180132647,1 night free hotel with flight
361459,0.625,0.3412323031796745,0.04976351547112063,0.2480565016782207,0.1733515544242964,Free checked bag
361759,0.25,0.35361097644221345,0.1983401993181791,0.36766350349363125,0.1994069040108047,Free checked bag
363535,0.125,0.2332103392673336,0.13766289607386892,0.3968610011457938,0.42908236403621103,1 night free hotel with flight
365825,0.25,0.12716676863056647,0.1999174539316792,0.2690085487544858,0.39777298834109776,1 night free hotel with flight
371201,0.75,0.3947442601280691,0.28055812342711933,0.37358870636282115,0.11488241616168769,Free hotel meal
372970,0.125,0.2808232016211145,0.2392982444390374,0.29167812737761617,0.36873359896417923,1 night free hotel with flight
373489,0.75,0.3930897847054798,0.20203540584811105,0.39552043878913723,0.20302284135455084,Free hotel meal
374331,0.25,0.21716966045257907,0.11477030661519455,0.4080143104013201,0.29384549965070866,Exclusive discounts
374340,0.125,0.41996052556580804,0.08783407764597319,0.0,0.215736040609137,Free checked bag
374341,0.0,0.41996052556580804,0.2520109228569131,0.10488088481701516,0.18188940690754274,Free checked bag
375160,0.0,0.0,0.07168435324324994,0.0670820393249937,0.0,Free checked bag
375729,0.25,0.21378158298609692,0.23330193607609778,0.3524843541933716,0.26313224561083925,Exclusive discounts
375751,0.25,0.19277623381354303,0.3312576768326443,0.2575669667390635,0.2613417157397318,No cancellation fee
376159,0.25,0.3243978332068229,0.22690907811476901,0.9499172825835003,0.2706762853266615,Exclusive discounts
377069,0.375,0.3639090308606874,0.09454555243683468,0.3307421980380962,0.1,Free checked bag
377411,0.125,0.22973209854566076,0.2354424279433002,0.3077768882616003,0.2524499246722111,Exclusive discounts
378565,0.75,0.28158920891818606,0.29832571671516056,0.37365877039578843,0.30499230247422293,Free hotel meal
379543,0.375,0.2516063798823388,0.2586491061130453,0.21178776503499164,0.4460770915140163,1 night free hotel with flight
380434,0.625,0.2622035902269943,0.19786437248480862,0.2720642559496305,0.45941918750495797,1 night free hotel with flight
380436,0.25,0.2469006548554099,0.29021414079410307,0.16823058040402677,0.31542413634153305,No cancellation fee
380757,0.625,0.16867001731571687,0.22694813494655053,0.16300078940384455,0.37995457917164593,1 night free hotel with flight
380874,0.25,0.21373298963465118,0.25936398477666217,0.9445395771964507,0.36835482783291607,Exclusive discounts
380949,0.25,0.17020518794826225,0.1806210359229997,0.29236038395412944,0.5252909917917207,1 night free hotel with flight
381259,0.875,0.2870775377114952,0.20962877998170995,0.9467794485406391,0.1193255156293198,Free hotel meal
381465,0.125,0.3466424465390983,0.23119308924175236,0.27705187304385537,0.2953961462997291,Free checked bag
382181,0.125,0.2491537300164042,0.23225539182454352,0.3103502377737473,0.3449784809002787,1 night free hotel with flight
382384,0.375,0.2838591375669839,0.15455298959155617,0.9504303775887893,0.25639040662461815,Exclusive discounts
382533,0.0,0.0,0.07199109128636706,0.1341640786499874,0.0,1 night free hotel with flight
385689,0.625,0.21940630256383012,0.16408618084035553,0.2933755555479451,0.32633171127979893,Free hotel meal
386255,0.75,0.47454314880265186,0.11711233581927531,0.2947892349333481,0.2107817212429775,Free checked bag
386469,0.0,0.0,0.19131319050843557,0.17320508075688773,0.0,No cancellation fee
386914,0.625,0.40158482339554047,0.12942830905734104,0.2521361115894605,0.35889706964390883,Free checked bag
387282,0.75,0.45855520190509397,0.20552158917540947,0.3328287063732152,0.2269584814107284,Free checked bag
387783,0.4564354645876384,0.42705365939467277,0.1791900094392977,0.34673110177677396,0.21892291328861618,Free checked bag
388328,0.625,0.37517752817908245,0.24980978694464687,0.3019799549905503,0.3363736138906073,Free checked bag
388767,0.625,0.29111229158069785,0.23743611269579745,0.9508443709467932,0.2535701093157659,Exclusive discounts
388947,0.125,0.29536862645351375,0.1578359950166793,0.37133774890452637,0.2652457915768666,Exclusive discounts
389434,0.25,0.30868158102119414,0.21130328956768982,0.3533723123762783,0.5002537427212304,1 night free hotel with flight
389662,0.125,0.2624137459098434,0.3823016787185123,0.3496472689104745,0.3152229088018549,No cancellation fee
389759,0.75,0.255640532683065,0.2225128988961459,0.37063456456757643,0.47289474687753247,1 night free hotel with flight
390811,0.125,0.31529040961877874,0.23924071390702698,0.1966888566618103,0.3550458133971292,1 night free hotel with flight
392453,0.375,0.2732178946206693,0.14748505241979012,0.2345565922739249,0.16625159821375982,Free hotel meal
395202,0.25,0.0,0.12054662592736531,0.15811388300841897,0.0,Free hotel meal
395981,0.25,0.35223539115020996,0.1909737496673675,0.29230641911512456,0.431735959917974,1 night free hotel with flight
396552,0.25,0.1857418276900302,0.16202076153060607,0.9640367729225369,0.3527916225394392,Exclusive discounts
399137,0.25,0.3247315579984961,0.3642438146335196,0.37125111914466674,0.31614749497454536,No cancellation fee
399218,0.625,0.17119387807241718,0.1973009658532466,0.25758114557423695,0.32309574887974374,Free hotel meal
399799,0.25,0.23166521772944498,0.2915683478955707,0.28377783815157964,0.23100813204374604,No cancellation fee
400275,0.5,0.2982707596468417,0.1628365411227288,0.3742187657232746,0.2498730642213167,Exclusive discounts
400582,0.125,0.17937813754151086,0.2810146869894011,0.21159084804508163,0.5229504348983812,1 night free hotel with flight
400899,0.25,0.2590161935199294,0.35302967696065446,0.9286260223862556,0.3926675658351263,Exclusive discounts
401245,0.125,0.3891042712272158,0.24131210073114573,0.3611033956631726,0.28764755648409224,Free checked bag
402332,0.125,0.39685288252360335,0.27484784045307564,0.3038906801800441,0.27593863806958135,Free checked bag
402978,0.25,0.3013008835460954,0.29867829290381814,0.2500389002720676,0.3743556223428404,1 night free hotel with flight
403881,0.25,0.27188496541977253,0.3469379819188157,0.3790409048697027,0.3986470956736673,1 night free hotel with flight
404879,0.125,0.240550037486223,0.23515836297606446,0.29434480442604244,0.43673337473696355,1 night free hotel with flight
405305,0.625,0.24299910378265485,0.2273195761534797,0.30229048599846975,0.3390510046532013,Free hotel meal
406210,0.6614378277661477,0.2968414244624601,0.2089925758438629,0.34423256136312874,0.28940688515939794,Free hotel meal
407118,0.25,0.220414359013689,0.1949329408688118,0.30343374625774616,0.5189309588967715,1 night free hotel with flight
407250,0.125,0.24434890187398386,0.35414934255956115,0.3498492088686264,0.35893242721944846,No cancellation fee
407275,0.25,0.1951698535214087,0.25258024680142344,0.27746977995659944,0.40328599518037994,1 night free hotel with flight
407434,0.625,0.2488583011492531,0.13491403526078521,0.2664013468119149,0.17379023472358618,Free hotel meal
407642,0.125,0.2845710928564201,0.2032460560122298,0.2946264525934469,0.36555360978160983,1 night free hotel with flight
408551,0.625,0.2022290170583557,0.1447301469958254,0.3224229532402883,0.3766334980829143,Free hotel meal
409073,0.25,0.3547305521341816,0.2837158595989992,0.9423645793180409,0.41872419232542396,Exclusive discounts
411179,0.25,0.25287141241960487,0.19112109779545258,0.4218603520518052,0.421879406350367,1 night free hotel with flight
411701,0.125,0.24290353396676656,0.29659912777320235,0.2774600703032412,0.32210443808729644,No cancellation fee
413128,0.125,0.1754924037371967,0.2368904600008801,0.3330934848951733,0.40909706194419254,1 night free hotel with flight
413340,0.625,0.21982752171503678,0.27377374024004175,0.9495927907534017,0.3405728229259288,Exclusive discounts
413418,0.25,0.2609444899594521,0.2482045259605273,0.3085727262951742,0.26046619664345816,Exclusive discounts
413658,0.625,0.3763323814790576,0.22723714912029844,0.2937085056773102,0.32765897834695534,Free checked bag
414128,0.125,0.23905479729880516,0.2566001196398337,0.1548877631388765,0.36435395854388486,1 night free hotel with flight
415282,0.625,0.22492946658015883,0.2207764061603744,0.20130604516202666,0.32309574887974374,Free hotel meal
415381,0.25,0.21870955204332584,0.1996795204497345,0.9560399282044258,0.22810185631158697,Exclusive discounts
415581,0.25,0.24301672837773264,0.3039094872664613,0.21253045837354492,0.2581988897471611,No cancellation fee
416319,0.25,0.2890342608073994,0.372536721444115,0.22513494908282242,0.24117240429949832,No cancellation fee
416580,0.25,0.2180845876600486,0.22442157528805512,0.24058527318519035,0.4548107209358334,1 night free hotel with flight
417679,0.125,0.23691792137022458,0.28896251151841973,0.308855079266902,0.555011013442347,1 night free hotel with flight
418329,0.625,0.20883699498269015,0.4553225134946255,0.3152530264268286,0.28319021965388247,No cancellation fee
418488,0.125,0.2541883623343218,0.39109736080329494,0.34961763071200525,0.3820861783887714,No cancellation fee
418692,0.125,0.25525774119552924,0.14710673240132788,0.26745687791289496,0.4314223122485926,1 night free hotel with flight
420648,0.625,0.358923857039571,0.2116956075871465,0.37117387007475017,0.3601237097087836,Free checked bag
420669,0.625,0.3216701521445791,0.15448300137576665,0.2942938964464029,0.33215952378123775,Free hotel meal
421247,0.625,0.1869149608620551,0.39497372634197225,0.9403706012616092,0.49541040772395795,1 night free hotel with flight
421515,0.125,0.21769331934593317,0.4295129327380626,0.24984177994272624,0.3736226821667036,No cancellation fee
421666,0.75,0.3566937013610483,0.12603687975353442,0.21210763986555817,0.23196358895090574,Free hotel meal
421700,0.75,0.4325968383485315,0.26018250250321984,0.2867776175763824,0.2754783564512762,Free checked bag
421870,0.75,0.3288310692216582,0.2907889366450073,0.2877948666249964,0.3992378525943681,Free hotel meal
422066,0.3535533905932738,0.32875661670779327,0.3190005642060892,0.21031412194467242,0.33235049690331164,Free checked bag
422668,0.0,0.0,0.19089039841041586,0.18708286933869706,0.0,No cancellation fee
423042,0.625,0.22280196467391222,0.23772986495521636,0.38504473405735146,0.39588620628265525,1 night free hotel with flight
423413,0.0,0.0,0.22404806355243348,0.2598076211353316,0.0,Exclusive discounts
424553,0.25,0.24632291200213555,0.33909812652188687,0.40512356989760584,0.21959815630785043,Exclusive discounts
425632,0.25,0.2392474496683754,0.2226481982087176,0.20449933676253793,0.25914737198376403,Free hotel meal
425653,0.875,0.0,0.24850017045195613,0.10488088481701516,0.0,Free hotel meal
425953,0.125,0.2995606262258396,0.39365893649609884,0.2407301819855901,0.3363861893103134,No cancellation fee
425966,0.375,0.2642909776200791,0.28580226321851926,0.9204109588363873,0.33074289553089786,Exclusive discounts
426478,0.0,0.6985649218139888,0.23513323332751976,0.3396206450612976,0.22726580515531455,Free checked bag
427426,0.125,0.3283323643847896,0.24253990048695306,0.32498985677720016,0.13686111378695215,Free checked bag
427506,0.625,0.3501863483312786,0.18682590543194852,0.3685953632049758,0.5109213336092513,1 night free hotel with flight
428056,0.125,0.5464670091138655,0.3149545139403114,0.3854547368749586,0.3677859397284362,Free checked bag
428552,0.125,0.20164710390306448,0.21486854398601296,0.27733848092106334,0.37082703563161346,1 night free hotel with flight
428858,0.0,0.2833781633237091,0.1899658217549935,0.2620801362684064,0.30101351640057217,Free checked bag
429345,0.5,0.0,0.23588044373647207,0.1,0.0,Free hotel meal
429375,0.125,0.3284836781816021,0.1991642655322526,0.30826629239196734,0.404291697478128,1 night free hotel with flight
430722,0.125,0.26454265246418657,0.2285993888064474,0.32950798738191744,0.48032349505148836,1 night free hotel with flight
431144,0.25,0.22255942340525864,0.2205861335233996,0.30532634414812976,0.2624239475680358,Exclusive discounts
431337,0.125,0.2723647387424746,0.255506229906006,0.9574341556776972,0.38265038847093086,Exclusive discounts
431602,0.125,0.3321104709909309,0.17760065741132938,0.3138589602151254,0.3540017780792191,Free checked bag
431746,0.125,0.37138306952672473,0.14161090622618103,0.8931740272357183,0.17776103277032793,Exclusive discounts
431899,0.25,0.22343845225639136,0.21727607721109454,0.30465131614553265,0.4205990410111421,1 night free hotel with flight
431912,0.75,0.23355032146975013,0.14192695035036462,0.2516523476254249,0.2258883248730964,Free hotel meal
432333,0.625,0.3745751733709829,0.2753595208451903,0.912452613210599,0.257772575165812,Exclusive discounts
432637,0.75,0.18795931493803186,0.33940244388795093,0.2872301169417913,0.4639271779018115,1 night free hotel with flight
432941,0.125,0.2491548477337649,0.2762708787249824,0.9239728360015237,0.33551233646288137,Exclusive discounts
433080,0.25,0.30949211574411434,0.3847322107939032,0.9428064846105456,0.3275815084372907,Exclusive discounts
433339,0.875,0.17502978054164584,0.2372148232823829,0.37449953153802434,0.20974563597484144,Free hotel meal
433905,0.0,0.0,0.25347433896651356,0.07071067811865477,0.0,No cancellation fee
434238,0.625,0.23898273576961024,0.2667629438202146,0.9506363091744069,0.19821538815521572,Exclusive discounts
434623,0.125,0.16786262431095827,0.2517337950904241,0.28679281610792223,0.6028959301057447,1 night free hotel with flight
435231,0.125,0.16172279179990232,0.2531553828329181,0.27827067152096413,0.2072297334760343,No cancellation fee
435596,0.25,0.26680364237518267,0.4152016776874873,0.44891481250992726,0.43396413803037537,No cancellation fee
435669,0.625,0.24536223884386832,0.3087912831280772,0.3167335248111807,0.3982831174232288,1 night free hotel with flight
435837,0.25,0.364828841606827,0.2854288551518305,0.2669706257421836,0.2268000005968421,Free checked bag
435882,0.25,0.16940046877773438,0.17987597898526522,0.28336550179822306,0.3980839260542192,1 night free hotel with flight
436320,0.625,0.21004630554933623,0.32683318118679305,0.2754426247393284,0.22082754677474367,Free hotel meal
436894,0.25,0.23920631509204301,0.1923816608172978,0.3438588399966797,0.21785758865371235,Exclusive discounts
437069,0.25,0.22370489695004572,0.3635621091257318,0.32114453599066006,0.5012674291563286,1 night free hotel with flight
437162,0.125,0.19425848253655417,0.18925165778873315,0.3488479075959107,0.34020000089526314,Exclusive discounts
437251,0.25,0.21733195912847986,0.27987188157573123,0.9449019392237358,0.2487277271103938,Exclusive discounts
437539,0.25,0.2224578789705029,0.3734764077580745,0.21159792750304676,0.4403505756117781,1 night free hotel with flight
437549,0.125,0.3270015995938933,0.3352467543678525,0.26704184319689067,0.45313347839083645,1 night free hotel with flight
438189,0.125,0.2543399656941267,0.30618811697624276,0.20372539435557366,0.5203961786380803,1 night free hotel with flight
438406,0.25,0.3111521789612812,0.2307926536101627,0.2871400163535267,0.2632286840401761,Free checked bag
438551,0.5477225575051662,0.35646450578577626,0.18619307473305002,0.29520735787461133,0.2886692731112521,Free checked bag
438596,0.0,0.21048573424762435,0.16691372032569662,0.34920862281020754,0.18984364392061123,Exclusive discounts
438839,0.3535533905932738,0.26670472889518,0.2783511631089291,0.3967398730933729,0.39668678587945244,1 night free hotel with flight
438937,0.125,0.26512496182534756,0.2023284619083024,0.16875697932072217,0.47112027627858705,1 night free hotel with flight
438985,0.125,0.21950695894968394,0.172242085234617,0.29916427822208963,0.44636148879602394,1 night free hotel with flight
438995,0.0,0.0,0.21993641678816864,0.0670820393249937,0.0,No cancellation fee
439052,0.25,0.3000631312207875,0.28109761887463264,0.31081798111225933,0.410026617930065,1 night free hotel with flight
439120,0.125,0.25845484172389027,0.18532087330683886,0.2114447112192601,0.13888606878129583,Free checked bag
439363,0.25,0.1612972035382373,0.3352298835548124,0.21189057635018488,0.252901939223376,No cancellation fee
440212,0.75,0.3216046012808651,0.33478048605546773,0.24224702680270468,0.18257418583505533,Free hotel meal
440655,0.75,0.3554079284162831,0.3123855445064759,0.9465206128011979,0.4720621141268473,1 night free hotel with flight
441200,0.75,0.33366987392696373,0.2616451616085281,0.9447290536577831,0.23843823493343635,Exclusive discounts
441205,0.625,0.31231955944433976,0.3580548911947476,0.28617142150291125,0.2534032319634916,No cancellation fee
441448,0.75,0.2702675120746748,0.14995205318203064,0.2119953325529599,0.1407016500071012,Free hotel meal
441457,0.375,0.17231534538862678,0.27043225548923977,0.28545131849555716,0.4219846750651588,1 night free hotel with flight
441982,0.25,0.19924784474766466,0.24325355707406734,0.31072600330798644,0.40512265486175114,1 night free hotel with flight
442484,0.25,0.2536972073061228,0.33778537467345654,0.39663640386345234,0.28049991630245674,Exclusive discounts
442718,0.625,0.259148506678168,0.2693565453582894,0.24066478044108908,0.2661055857007078,Free hotel meal
442812,0.625,0.14317582675285603,0.21993318842988266,0.24356696282591161,0.1577120681707665,Free hotel meal
442819,0.375,0.3897383953388128,0.1633402124187355,0.38381761078170296,0.1766869381467547,Free checked bag
442833,0.125,0.19173853900706236,0.27683747985335305,0.20324372586812878,0.48505586051222893,1 night free hotel with flight
443305,0.0,0.2682385151373511,0.1646908700524659,0.2045059317371243,0.1533881311631571,Free checked bag
443453,0.125,0.19355427359363464,0.3432466804945436,0.38437731291364113,0.3954050804744099,1 night free hotel with flight
443598,0.25,0.3929640132144494,0.170263685814093,0.24282765279917512,0.28587740086420454,Free checked bag
443652,0.125,0.26857454549104254,0.299267629961819,0.16679118913915178,0.4494779826118203,1 night free hotel with flight
444387,0.25,0.23091292629884844,0.24440609990651713,0.3191302029861175,0.2795936137190678,Exclusive discounts
444885,0.125,0.3186253558529237,0.28660588635221973,0.2127928380189764,0.24422258300730795,Free checked bag
445351,0.625,0.1652450221212796,0.2095392174944177,0.9481499060743294,0.39573872322005277,Exclusive discounts
445515,0.125,0.3344153947633583,0.2198241756903825,0.9432447744728429,0.2795936137190678,Exclusive discounts
446124,0.25,0.24481950247961726,0.3107570216893018,0.94795923207538,0.48348355212733446,1 night free hotel with flight
446138,0.125,0.2950109180864315,0.17279407446588235,0.43127138951809824,0.3894549099748946,Exclusive discounts
446473,0.25,0.3203427557008146,0.29949792443988693,0.34999795351553464,0.402088456565907,1 night free hotel with flight
446933,0.25,0.22285320386393162,0.36112167663028816,0.43441075018119973,0.3520786714115811,No cancellation fee
447053,0.75,0.2771034636242915,0.27003360519144876,0.26697006616973046,0.16194670218489088,Free hotel meal
447591,0.0,0.358344687316233,0.32014782762472715,0.25022226906605133,0.19305847198209383,Free checked bag
447737,0.25,0.34358766295862625,0.24562730537433114,0.24060095836983575,0.23576207571443217,Free checked bag
447951,0.25,0.24905980593458088,0.2853019696798338,0.23957968490363613,0.41482673283445903,1 night free hotel with flight
448025,0.125,0.26470119180992724,0.17257750650528628,0.20416473503702784,0.24834477426262325,Free checked bag
448154,0.375,0.3074680135835093,0.29497110088741857,0.3012287846625954,0.22473899130591016,Free hotel meal
448295,0.25,0.21552001478451718,0.2814705099767212,0.1681857221330718,0.36346471491022553,1 night free hotel with flight
448467,0.125,0.0,0.2079229686038347,0.17320508075688773,0.0,No cancellation fee
448564,0.25,0.2607833075352643,0.4213223545260706,0.944839136563577,0.3766896508567839,No cancellation fee
449033,0.125,0.30879513755849847,0.32883084798300777,0.3614274859794197,0.3512125479066865,No cancellation fee
449326,0.125,0.2780946167854721,0.43517641783568045,0.30589719828315304,0.28275296387249454,No cancellation fee
449619,0.125,0.3126168489007107,0.26085859503109854,0.16787045995409805,0.3221911026067988,Free checked bag
449804,0.25,0.34645925115137494,0.23478178641917705,0.24202927769094323,0.3992378525943681,1 night free hotel with flight
449980,0.0,0.33674644505334633,0.20883717492259382,0.31502625286274566,0.21266975900663232,Free checked bag
450164,0.125,0.21778698312108427,0.44229742130215294,0.9322006766825276,0.35056155096534536,No cancellation fee
450193,0.125,0.28801740656859737,0.3843119679477925,0.21817241876831545,0.36121153534411304,No cancellation fee
450305,0.125,0.25502324672971793,0.34172347555737304,0.2855736397907665,0.37592525447795433,No cancellation fee
450615,0.25,0.25233859212625165,0.27159494872363354,0.27568630930007243,0.2359638404716966,No cancellation fee
451291,0.25,0.3215026000149788,0.2663735086580924,0.3345073961647961,0.24834477426262325,Free checked bag
451674,0.875,0.0,0.1486656262777208,0.18973665961010275,0.0,Free hotel meal
